Subject,Is_Calming_Music,Trial_Number,Difficulty,Difficulty,Response_Time,Correct_Response,Actual_Response,Answered_Correctly
6,0,11,3,3,9,0,0,1
6,0,11,3,3,405,1,1,1
6,0,11,3,3,117,0,0,1
6,0,12,3,3,334,1,1,1
6,0,12,3,3,469,0,0,1
6,0,12,3,3,312,1,1,1
6,0,12,3,3,300,1,1,1
6,0,12,3,3,303,1,1,1
6,0,12,3,3,384,1,1,1
6,0,12,3,3,34,1,1,1
6,0,12,3,3,164,1,1,1
6,0,12,3,3,36,1,1,1
6,0,12,3,3,27,1,1,1
6,0,12,3,3,425,1,1,1
6,0,12,3,3,15,1,1,1
6,0,12,3,3,355,0,0,1
6,0,12,3,3,486,1,1,1
6,0,12,3,3,535,0,1,0
6,0,12,3,3,435,1,1,1
6,0,12,3,3,317,1,1,1
6,0,13,1,1,414,1,1,1
6,0,13,1,1,315,1,1,1
6,0,13,1,1,193,1,1,1
6,0,13,1,1,252,1,1,1
6,0,13,1,1,295,1,1,1
6,0,13,1,1,218,1,1,1
6,0,13,1,1,380,1,1,1
6,0,13,1,1,263,1,1,1
6,0,13,1,1,247,0,1,0
6,0,13,1,1,380,0,0,1
6,0,13,1,1,281,1,1,1
6,0,13,1,1,322,1,1,1
6,0,13,1,1,274,1,1,1
6,0,13,1,1,207,1,1,1
6,0,13,1,1,261,1,1,1
6,0,13,1,1,242,0,1,0
6,0,13,1,1,367,1,1,1
6,0,13,1,1,325,0,0,1
6,0,13,1,1,311,1,1,1
6,0,13,1,1,462,0,0,1
6,0,13,1,1,286,1,1,1
6,0,14,3,3,306,1,1,1
6,0,14,3,3,258,1,1,1
6,0,14,3,3,260,1,1,1
6,0,14,3,3,388,0,0,1
6,0,14,3,3,272,1,1,1
6,0,14,3,3,363,1,1,1
6,0,14,3,3,328,1,1,1
6,0,14,3,3,296,1,1,1
6,0,14,3,3,338,0,0,1
6,0,14,3,3,339,1,1,1
6,0,14,3,3,353,1,1,1
6,0,14,3,3,405,1,1,1
6,0,14,3,3,342,1,1,1
6,0,14,3,3,305,1,1,1
6,0,14,3,3,393,1,0,0
6,0,14,3,3,329,0,0,1
6,0,14,3,3,441,0,0,1
6,0,14,3,3,158,1,1,1
6,0,14,3,3,425,0,0,1
6,0,15,1,1,14,0,0,1
6,0,15,1,1,376,0,0,1
6,0,15,1,1,277,1,1,1
6,0,15,1,1,243,1,1,1
6,0,15,1,1,230,1,1,1
6,0,15,1,1,326,1,1,1
6,0,15,1,1,237,1,1,1
6,0,15,1,1,278,1,1,1
6,0,15,1,1,191,1,1,1
6,0,15,1,1,337,0,0,1
6,0,15,1,1,240,1,1,1
6,0,15,1,1,233,1,1,1
6,0,15,1,1,222,1,1,1
6,0,15,1,1,260,1,1,1
6,0,15,1,1,237,1,1,1
6,0,15,1,1,343,0,0,1
6,0,15,1,1,351,1,1,1
6,0,15,1,1,335,0,0,1
6,0,15,1,1,260,1,1,1
6,0,15,1,1,272,1,1,1
6,0,15,1,1,201,1,1,1
6,0,16,3,3,254,0,1,0
6,0,16,3,3,247,0,1,0
6,0,16,3,3,296,0,1,0
6,0,16,3,3,265,0,1,0
6,0,16,3,3,178,0,1,0
6,0,16,3,3,396,0,1,0
6,0,16,3,3,304,0,1,0
6,0,16,3,3,494,0,0,1
6,0,16,3,3,125,0,1,0
6,0,16,3,3,274,0,1,0
6,0,16,3,3,127,0,0,1
6,0,16,3,3,293,0,1,0
6,0,16,3,3,462,0,1,0
6,0,16,3,3,327,0,1,0
6,0,16,3,3,384,0,1,0
6,0,16,3,3,303,0,1,0
6,0,16,3,3,490,0,1,0
6,0,17,1,1,260,1,1,1
6,0,17,1,1,136,1,1,1
6,0,17,1,1,218,0,1,0
6,0,17,1,1,235,1,1,1
6,0,17,1,1,349,0,0,1
6,0,17,1,1,279,1,1,1
6,0,17,1,1,257,1,1,1
6,0,17,1,1,287,1,1,1
6,0,17,1,1,183,1,1,1
6,0,17,1,1,349,0,0,1
6,0,17,1,1,216,1,1,1
6,0,17,1,1,200,1,1,1
6,0,17,1,1,376,0,0,1
6,0,17,1,1,182,1,1,1
6,0,17,1,1,205,1,1,1
6,0,17,1,1,226,1,1,1
6,0,17,1,1,160,1,1,1
6,0,17,1,1,181,1,1,1
6,0,17,1,1,79,1,1,1
6,0,17,1,1,257,1,1,1
8,0,1,1,1,263,1,1,1
8,0,1,1,1,12,1,1,1
8,0,1,1,1,53,1,1,1
8,0,1,1,1,353,1,1,1
8,0,1,1,1,1050,0,1,0
8,0,1,1,1,279,1,1,1
8,0,1,1,1,43,1,1,1
8,0,1,1,1,200,1,1,1
8,0,1,1,1,212,0,0,1
8,0,1,1,1,279,0,0,1
8,0,1,1,1,180,1,1,1
8,0,1,1,1,224,1,1,1
8,0,1,1,1,108,0,1,0
8,0,1,1,1,496,0,0,1
8,0,1,1,1,13,1,1,1
8,0,1,1,1,176,1,1,1
8,0,1,1,1,351,1,1,1
8,0,1,1,1,260,1,1,1
8,0,1,1,1,286,1,1,1
8,0,1,1,1,489,1,1,1
8,0,1,1,1,399,1,1,1
8,0,2,3,3,246,1,0,0
8,0,2,3,3,150,1,1,1
8,0,2,3,3,396,1,1,1
8,0,2,3,3,248,1,1,1
8,0,2,3,3,301,1,1,1
8,0,2,3,3,353,1,0,0
8,0,2,3,3,190,1,1,1
8,0,2,3,3,155,1,1,1
8,0,2,3,3,199,1,0,0
8,0,2,3,3,539,0,0,1
8,0,2,3,3,1145,0,0,1
8,0,2,3,3,270,1,1,1
8,0,2,3,3,221,1,1,1
8,0,2,3,3,378,1,1,1
8,0,2,3,3,331,1,1,1
8,0,2,3,3,598,1,1,1
8,0,2,3,3,858,0,0,1
8,0,2,3,3,189,0,1,0
8,0,2,3,3,494,0,0,1
8,0,3,1,1,433,1,1,1
8,0,3,1,1,106,0,0,1
8,0,3,1,1,321,0,1,0
8,0,3,1,1,312,0,1,0
8,0,3,1,1,305,0,0,1
8,0,3,1,1,199,1,1,1
8,0,3,1,1,215,1,1,1
8,0,3,1,1,33,1,1,1
8,0,3,1,1,211,1,1,1
8,0,3,1,1,623,1,1,1
8,0,3,1,1,536,1,1,1
8,0,3,1,1,143,1,1,1
8,0,3,1,1,35,1,1,1
8,0,3,1,1,51,1,1,1
8,0,3,1,1,484,0,0,1
8,0,3,1,1,303,1,1,1
8,0,3,1,1,814,1,1,1
8,0,3,1,1,693,1,1,1
8,0,3,1,1,413,1,1,1
8,0,3,1,1,68,1,1,1
8,0,4,3,3,493,0,0,1
8,0,4,3,3,460,1,1,1
8,0,4,3,3,768,1,1,1
8,0,4,3,3,725,1,1,1
8,0,4,3,3,777,1,1,1
8,0,4,3,3,289,1,0,0
8,0,4,3,3,463,0,1,0
8,0,4,3,3,241,1,1,1
8,0,4,3,3,269,1,1,1
8,0,4,3,3,268,1,0,0
8,0,4,3,3,238,1,1,1
8,0,4,3,3,299,1,1,1
8,0,4,3,3,261,1,1,1
8,0,4,3,3,261,0,1,0
8,0,4,3,3,217,1,0,0
8,0,4,3,3,1426,0,1,0
8,0,4,3,3,806,0,0,1
8,0,4,3,3,438,1,0,0
8,0,5,1,1,92,0,0,1
8,0,5,1,1,257,1,1,1
8,0,5,1,1,88,1,1,1
8,0,5,1,1,259,1,1,1
8,0,5,1,1,147,1,1,1
8,0,5,1,1,74,1,1,1
8,0,5,1,1,241,0,0,1
8,0,5,1,1,250,0,0,1
8,0,5,1,1,353,1,1,1
8,0,5,1,1,449,1,1,1
8,0,5,1,1,203,1,1,1
8,0,5,1,1,246,0,0,1
8,0,5,1,1,247,1,1,1
8,0,5,1,1,437,0,0,1
8,0,5,1,1,243,1,1,1
8,0,5,1,1,246,1,1,1
8,0,5,1,1,374,1,1,1
8,0,5,1,1,606,1,1,1
8,0,5,1,1,173,1,1,1
8,0,5,1,1,317,1,1,1
8,0,6,3,3,538,1,1,1
8,0,6,3,3,707,1,1,1
8,0,6,3,3,215,1,1,1
8,0,6,3,3,1060,1,1,1
8,0,6,3,3,375,0,0,1
8,0,6,3,3,357,0,0,1
8,0,6,3,3,885,1,1,1
8,0,6,3,3,288,1,1,1
8,0,6,3,3,435,1,0,0
8,0,6,3,3,531,0,0,1
8,0,6,3,3,810,0,1,0
8,0,6,3,3,465,1,1,1
8,0,6,3,3,930,1,0,0
8,0,6,3,3,539,1,0,0
8,0,6,3,3,626,0,0,1
8,0,6,3,3,995,1,1,1
8,0,6,3,3,691,1,1,1
8,0,6,3,3,520,1,0,0
8,0,6,3,3,448,1,1,1
8,0,7,1,1,64,1,1,1
8,0,7,1,1,186,1,1,1
8,0,7,1,1,52,1,1,1
8,0,7,1,1,481,1,1,1
8,0,7,1,1,3,1,1,1
8,0,7,1,1,112,1,1,1
8,0,7,1,1,135,0,0,1
8,0,7,1,1,629,1,1,1
8,0,7,1,1,286,1,1,1
8,0,7,1,1,219,0,0,1
8,0,7,1,1,39,0,0,1
8,0,7,1,1,260,1,1,1
8,0,7,1,1,713,1,1,1
8,0,7,1,1,267,0,0,1
8,0,7,1,1,222,1,1,1
8,0,7,1,1,268,1,1,1
8,0,7,1,1,339,1,1,1
8,0,7,1,1,252,1,1,1
8,0,7,1,1,232,0,0,1
8,0,7,1,1,267,1,1,1
8,0,8,3,3,179,1,1,1
8,0,8,3,3,90,1,1,1
8,0,8,3,3,785,1,0,0
8,0,8,3,3,214,1,1,1
8,0,8,3,3,607,1,1,1
8,0,8,3,3,713,0,0,1
8,0,8,3,3,713,0,0,1
8,0,8,3,3,343,1,1,1
8,0,8,3,3,1111,1,0,0
8,0,8,3,3,296,1,1,1
8,0,8,3,3,285,0,1,0
8,0,8,3,3,258,1,0,0
8,0,8,3,3,813,1,1,1
8,0,8,3,3,1298,0,1,0
8,0,8,3,3,330,1,0,0
8,0,8,3,3,179,1,1,1
8,0,8,3,3,371,1,0,0
8,0,8,3,3,364,0,1,0
8,0,10,1,1,212,0,0,1
8,0,10,1,1,338,1,1,1
8,0,10,1,1,436,1,1,1
8,0,10,1,1,4,1,1,1
8,0,10,1,1,214,0,0,1
8,0,10,1,1,392,1,1,1
8,0,10,1,1,270,0,0,1
8,0,10,1,1,286,1,1,1
8,0,10,1,1,220,1,1,1
8,0,10,1,1,235,1,0,0
8,0,10,1,1,305,1,1,1
8,0,10,1,1,496,1,1,1
8,0,10,1,1,133,1,1,1
8,0,10,1,1,273,0,1,0
8,0,10,1,1,212,0,0,1
8,0,10,1,1,402,1,1,1
8,0,10,1,1,425,1,1,1
8,0,10,1,1,317,1,1,1
8,0,10,1,1,205,1,1,1
8,0,10,1,1,345,1,1,1
8,0,10,1,1,250,1,1,1
8,0,11,3,3,68,1,1,1
8,0,11,3,3,308,1,1,1
8,0,11,3,3,613,0,0,1
8,0,11,3,3,1130,1,0,0
8,0,11,3,3,649,1,1,1
8,0,11,3,3,377,1,1,1
8,0,11,3,3,285,1,1,1
8,0,11,3,3,431,1,1,1
8,0,11,3,3,218,1,0,0
8,0,11,3,3,1265,1,1,1
8,0,11,3,3,986,1,0,0
8,0,11,3,3,435,1,1,1
8,0,11,3,3,318,1,1,1
8,0,11,3,3,459,0,0,1
8,0,11,3,3,214,1,1,1
8,0,11,3,3,475,0,0,1
8,0,11,3,3,151,1,1,1
8,0,11,3,3,222,0,1,0
8,0,11,3,3,223,0,0,1
8,0,12,3,3,155,1,1,1
8,0,12,3,3,404,0,0,1
8,0,12,3,3,700,0,0,1
8,0,12,3,3,188,1,1,1
8,0,12,3,3,207,1,1,1
8,0,12,3,3,830,1,1,1
8,0,12,3,3,1039,1,1,1
8,0,12,3,3,534,1,1,1
8,0,12,3,3,268,1,0,0
8,0,12,3,3,283,1,1,1
8,0,12,3,3,346,1,1,1
8,0,12,3,3,410,1,0,0
8,0,12,3,3,124,1,1,1
8,0,12,3,3,421,0,0,1
8,0,12,3,3,240,1,1,1
8,0,12,3,3,659,0,0,1
8,0,12,3,3,576,1,0,0
8,0,12,3,3,551,0,0,1
8,0,12,3,3,204,1,1,1
8,0,13,1,1,409,1,1,1
8,0,13,1,1,470,1,1,1
8,0,13,1,1,102,1,1,1
8,0,13,1,1,256,1,1,1
8,0,13,1,1,207,1,1,1
8,0,13,1,1,216,1,1,1
8,0,13,1,1,116,1,1,1
8,0,13,1,1,132,1,1,1
8,0,13,1,1,928,0,1,0
8,0,13,1,1,375,0,0,1
8,0,13,1,1,286,1,1,1
8,0,13,1,1,161,1,1,1
8,0,13,1,1,193,1,1,1
8,0,13,1,1,218,1,1,1
8,0,13,1,1,428,1,1,1
8,0,13,1,1,291,0,0,1
8,0,13,1,1,527,1,1,1
8,0,13,1,1,744,0,1,0
8,0,13,1,1,388,1,1,1
8,0,13,1,1,371,0,0,1
8,0,13,1,1,237,1,1,1
8,0,14,3,3,319,1,1,1
8,0,14,3,3,589,1,0,0
8,0,14,3,3,107,1,1,1
8,0,14,3,3,437,0,0,1
8,0,14,3,3,276,1,1,1
8,0,14,3,3,188,1,1,1
8,0,14,3,3,307,1,1,1
8,0,14,3,3,454,1,1,1
8,0,14,3,3,336,0,0,1
8,0,14,3,3,488,1,1,1
8,0,14,3,3,1039,1,1,1
8,0,14,3,3,412,1,1,1
8,0,14,3,3,313,1,1,1
8,0,14,3,3,341,1,0,0
8,0,14,3,3,389,1,0,0
8,0,14,3,3,140,0,1,0
8,0,14,3,3,133,0,1,0
8,0,14,3,3,260,1,0,0
8,0,14,3,3,529,0,0,1
8,0,15,1,1,11,0,0,1
8,0,15,1,1,300,0,0,1
8,0,15,1,1,67,1,1,1
8,0,15,1,1,215,1,1,1
8,0,15,1,1,122,1,1,1
8,0,15,1,1,128,1,1,1
8,0,15,1,1,65,1,1,1
8,0,15,1,1,134,1,1,1
8,0,15,1,1,46,1,1,1
8,0,15,1,1,163,0,0,1
8,0,15,1,1,279,1,1,1
8,0,15,1,1,359,1,1,1
8,0,15,1,1,421,1,1,1
8,0,15,1,1,90,1,1,1
8,0,15,1,1,111,1,1,1
8,0,15,1,1,542,0,0,1
8,0,15,1,1,470,1,1,1
8,0,15,1,1,303,0,0,1
8,0,15,1,1,239,1,1,1
8,0,15,1,1,316,1,1,1
8,0,15,1,1,242,1,1,1
8,0,16,3,3,221,0,1,0
8,0,16,3,3,84,0,1,0
8,0,16,3,3,499,0,1,0
8,0,16,3,3,277,0,1,0
8,0,16,3,3,507,0,1,0
8,0,16,3,3,365,0,0,1
8,0,16,3,3,484,0,0,1
8,0,16,3,3,316,0,0,1
8,0,16,3,3,14,0,1,0
8,0,16,3,3,629,0,1,0
8,0,16,3,3,690,0,1,0
8,0,16,3,3,914,0,0,1
8,0,16,3,3,434,0,1,0
8,0,16,3,3,461,0,1,0
8,0,16,3,3,948,0,0,1
8,0,16,3,3,365,0,1,0
8,0,16,3,3,35,0,1,0
8,0,16,3,3,285,0,0,1
8,0,17,1,1,96,0,0,1
8,0,17,1,1,238,1,1,1
8,0,17,1,1,484,1,1,1
8,0,17,1,1,195,0,0,1
8,0,17,1,1,233,1,1,1
8,0,17,1,1,268,0,0,1
8,0,17,1,1,186,1,1,1
8,0,17,1,1,243,1,1,1
8,0,17,1,1,37,1,1,1
8,0,17,1,1,59,1,1,1
8,0,17,1,1,208,0,0,1
8,0,17,1,1,527,1,1,1
8,0,17,1,1,300,1,1,1
8,0,17,1,1,336,0,0,1
8,0,17,1,1,27,1,1,1
8,0,17,1,1,190,1,1,1
8,0,17,1,1,61,1,1,1
8,0,17,1,1,134,1,1,1
8,0,17,1,1,316,1,1,1
8,0,17,1,1,291,1,1,1
8,0,17,1,1,747,1,1,1
11,0,1,1,1,318,1,1,1
11,0,1,1,1,98,1,1,1
11,0,1,1,1,271,1,1,1
11,0,1,1,1,134,0,0,1
11,0,1,1,1,71,1,1,1
11,0,1,1,1,396,1,1,1
11,0,1,1,1,12,1,1,1
11,0,1,1,1,115,0,0,1
11,0,1,1,1,339,0,0,1
11,0,1,1,1,77,1,1,1
11,0,1,1,1,265,1,1,1
11,0,1,1,1,35,0,1,0
11,0,1,1,1,107,0,0,1
11,0,1,1,1,456,1,1,1
11,0,1,1,1,87,1,1,1
11,0,1,1,1,44,1,1,1
11,0,1,1,1,203,1,1,1
11,0,1,1,1,84,1,1,1
11,0,1,1,1,400,1,1,1
11,0,2,3,3,552,1,0,0
11,0,2,3,3,975,1,1,1
11,0,2,3,3,1173,1,1,1
11,0,2,3,3,784,1,1,1
11,0,2,3,3,762,1,1,1
11,0,2,3,3,83,1,0,0
11,0,2,3,3,66,1,1,1
11,0,2,3,3,109,1,1,1
11,0,2,3,3,399,1,1,1
11,0,2,3,3,429,0,0,1
11,0,2,3,3,109,0,0,1
11,0,2,3,3,472,1,1,1
11,0,2,3,3,555,1,1,1
11,0,2,3,3,526,1,1,1
11,0,2,3,3,45,1,1,1
11,0,2,3,3,448,0,0,1
11,0,2,3,3,102,0,0,1
11,0,2,3,3,445,0,0,1
11,0,3,1,1,799,1,1,1
11,0,3,1,1,498,1,1,1
11,0,3,1,1,84,0,0,1
11,0,3,1,1,71,0,1,0
11,0,3,1,1,76,0,0,1
11,0,3,1,1,90,1,1,1
11,0,3,1,1,466,1,1,1
11,0,3,1,1,401,1,1,1
11,0,3,1,1,385,1,1,1
11,0,3,1,1,34,1,1,1
11,0,3,1,1,421,1,1,1
11,0,3,1,1,475,1,1,1
11,0,3,1,1,372,1,1,1
11,0,3,1,1,286,0,1,0
11,0,3,1,1,119,1,1,1
11,0,3,1,1,386,1,1,1
11,0,3,1,1,438,1,1,1
11,0,4,3,3,95,1,1,1
11,0,4,3,3,270,0,0,1
11,0,4,3,3,304,1,1,1
11,0,4,3,3,285,1,1,1
11,0,4,3,3,371,1,1,1
11,0,4,3,3,142,1,1,1
11,0,4,3,3,54,1,1,1
11,0,4,3,3,217,0,0,1
11,0,4,3,3,53,1,1,1
11,0,4,3,3,1169,1,1,1
11,0,4,3,3,198,1,1,1
11,0,4,3,3,97,1,1,1
11,0,4,3,3,476,1,1,1
11,0,4,3,3,255,1,1,1
11,0,4,3,3,200,0,0,1
11,0,4,3,3,166,0,0,1
11,0,4,3,3,483,1,1,1
11,0,5,1,1,719,0,0,1
11,0,5,1,1,568,1,1,1
11,0,5,1,1,444,1,1,1
11,0,5,1,1,375,1,1,1
11,0,5,1,1,446,1,1,1
11,0,5,1,1,82,1,1,1
11,0,5,1,1,405,1,1,1
11,0,5,1,1,83,0,0,1
11,0,5,1,1,104,0,0,1
11,0,5,1,1,462,1,1,1
11,0,5,1,1,87,1,1,1
11,0,5,1,1,426,1,1,1
11,0,5,1,1,103,0,0,1
11,0,5,1,1,436,1,1,1
11,0,5,1,1,349,0,0,1
11,0,5,1,1,161,1,1,1
11,0,5,1,1,202,1,1,1
11,0,5,1,1,265,1,1,1
11,0,5,1,1,114,1,1,1
11,0,5,1,1,496,1,1,1
11,0,5,1,1,82,1,1,1
11,0,6,3,3,482,1,1,1
11,0,6,3,3,227,1,1,1
11,0,6,3,3,133,1,1,1
11,0,6,3,3,192,1,1,1
11,0,6,3,3,107,0,0,1
11,0,6,3,3,1054,0,1,0
11,0,6,3,3,739,1,1,1
11,0,6,3,3,917,1,1,1
11,0,6,3,3,299,1,0,0
11,0,6,3,3,112,1,1,1
11,0,6,3,3,268,1,1,1
11,0,6,3,3,861,1,1,1
11,0,6,3,3,365,0,0,1
11,0,6,3,3,425,1,1,1
11,0,6,3,3,22,1,1,1
11,0,6,3,3,339,1,1,1
11,0,7,1,1,583,1,1,1
11,0,7,1,1,69,1,1,1
11,0,7,1,1,113,1,1,1
11,0,7,1,1,410,1,1,1
11,0,7,1,1,455,1,1,1
11,0,7,1,1,119,1,1,1
11,0,7,1,1,175,0,0,1
11,0,7,1,1,215,1,1,1
11,0,7,1,1,487,1,1,1
11,0,7,1,1,158,0,0,1
11,0,7,1,1,473,0,0,1
11,0,7,1,1,446,1,1,1
11,0,7,1,1,491,0,1,0
11,0,7,1,1,489,1,1,1
11,0,7,1,1,80,1,1,1
11,0,7,1,1,5,1,1,1
11,0,7,1,1,22,1,1,1
11,0,7,1,1,466,1,1,1
11,0,7,1,1,36,0,1,0
11,0,7,1,1,278,1,1,1
11,0,8,3,3,486,1,1,1
11,0,8,3,3,157,1,1,1
11,0,8,3,3,425,1,1,1
11,0,8,3,3,81,1,0,0
11,0,8,3,3,305,0,0,1
11,0,8,3,3,402,0,0,1
11,0,8,3,3,477,1,1,1
11,0,8,3,3,285,1,1,1
11,0,8,3,3,540,1,1,1
11,0,8,3,3,278,0,1,0
11,0,8,3,3,310,1,1,1
11,0,8,3,3,12,1,1,1
11,0,8,3,3,389,0,0,1
11,0,8,3,3,761,1,1,1
11,0,8,3,3,639,1,0,0
11,0,8,3,3,605,1,1,1
11,0,8,3,3,600,0,1,0
11,0,10,1,1,278,0,0,1
11,0,10,1,1,147,1,1,1
11,0,10,1,1,20,0,0,1
11,0,10,1,1,429,1,1,1
11,0,10,1,1,149,0,0,1
11,0,10,1,1,82,1,1,1
11,0,10,1,1,379,1,1,1
11,0,10,1,1,382,1,1,1
11,0,10,1,1,36,1,1,1
11,0,10,1,1,484,1,1,1
11,0,10,1,1,54,0,1,0
11,0,10,1,1,413,0,0,1
11,0,10,1,1,455,1,1,1
11,0,10,1,1,348,1,1,1
11,0,10,1,1,439,1,1,1
11,0,10,1,1,27,1,1,1
11,0,11,3,3,247,1,1,1
11,0,11,3,3,117,1,1,1
11,0,11,3,3,452,0,0,1
11,0,11,3,3,729,1,1,1
11,0,11,3,3,278,1,1,1
11,0,11,3,3,723,1,1,1
11,0,11,3,3,260,1,1,1
11,0,11,3,3,498,1,1,1
11,0,11,3,3,451,1,1,1
11,0,11,3,3,172,1,1,1
11,0,11,3,3,450,1,1,1
11,0,11,3,3,114,1,1,1
11,0,11,3,3,84,1,1,1
11,0,11,3,3,319,0,0,1
11,0,11,3,3,964,1,1,1
11,0,11,3,3,781,0,0,1
11,0,11,3,3,643,1,1,1
11,0,11,3,3,112,0,0,1
11,0,11,3,3,456,0,0,1
11,0,12,3,3,557,1,1,1
11,0,12,3,3,1416,0,1,0
11,0,12,3,3,238,0,0,1
11,0,12,3,3,684,1,1,1
11,0,12,3,3,411,1,1,1
11,0,12,3,3,160,1,1,1
11,0,12,3,3,385,1,1,1
11,0,12,3,3,284,1,1,1
11,0,12,3,3,19,1,1,1
11,0,12,3,3,513,1,1,1
11,0,12,3,3,580,1,1,1
11,0,12,3,3,372,0,0,1
11,0,12,3,3,438,1,1,1
11,0,12,3,3,116,0,0,1
11,0,12,3,3,408,1,0,0
11,0,12,3,3,374,0,1,0
11,0,13,1,1,160,1,1,1
11,0,13,1,1,449,1,1,1
11,0,13,1,1,497,1,1,1
11,0,13,1,1,366,1,1,1
11,0,13,1,1,372,1,1,1
11,0,13,1,1,46,1,1,1
11,0,13,1,1,425,1,1,1
11,0,13,1,1,452,0,1,0
11,0,13,1,1,94,0,0,1
11,0,13,1,1,58,1,1,1
11,0,13,1,1,428,1,1,1
11,0,13,1,1,288,1,1,1
11,0,13,1,1,907,1,1,1
11,0,13,1,1,408,1,1,1
11,0,13,1,1,403,0,0,1
11,0,13,1,1,494,1,1,1
11,0,13,1,1,33,0,1,0
11,0,13,1,1,313,1,1,1
11,0,13,1,1,437,0,0,1
11,0,14,3,3,205,1,1,1
11,0,14,3,3,172,1,1,1
11,0,14,3,3,70,1,1,1
11,0,14,3,3,49,0,0,1
11,0,14,3,3,90,1,1,1
11,0,14,3,3,245,1,1,1
11,0,14,3,3,232,1,1,1
11,0,14,3,3,162,1,1,1
11,0,14,3,3,357,1,1,1
11,0,14,3,3,325,1,1,1
11,0,14,3,3,996,1,1,1
11,0,14,3,3,324,1,1,1
11,0,14,3,3,339,1,0,0
11,0,14,3,3,319,0,0,1
11,0,14,3,3,386,0,0,1
11,0,14,3,3,245,1,1,1
11,0,14,3,3,218,0,0,1
11,0,15,1,1,214,0,0,1
11,0,15,1,1,235,0,0,1
11,0,15,1,1,37,1,1,1
11,0,15,1,1,232,1,1,1
11,0,15,1,1,466,1,1,1
11,0,15,1,1,364,1,1,1
11,0,15,1,1,434,1,1,1
11,0,15,1,1,259,0,0,1
11,0,15,1,1,397,1,1,1
11,0,15,1,1,788,1,0,0
11,0,15,1,1,363,1,1,1
11,0,15,1,1,268,1,1,1
11,0,15,1,1,489,1,1,1
11,0,15,1,1,294,0,0,1
11,0,15,1,1,131,1,1,1
11,0,15,1,1,1,0,0,1
11,0,15,1,1,36,1,1,1
11,0,15,1,1,42,1,1,1
11,0,15,1,1,89,1,1,1
11,0,16,3,3,440,0,1,0
11,0,16,3,3,676,0,1,0
11,0,16,3,3,290,0,1,0
11,0,16,3,3,244,0,1,0
11,0,16,3,3,34,0,1,0
11,0,16,3,3,463,0,1,0
11,0,16,3,3,227,0,1,0
11,0,16,3,3,228,0,1,0
11,0,16,3,3,239,0,0,1
11,0,16,3,3,940,0,1,0
11,0,16,3,3,101,0,1,0
11,0,16,3,3,10,0,1,0
11,0,16,3,3,56,0,1,0
11,0,16,3,3,168,0,1,0
11,0,16,3,3,219,0,0,1
11,0,16,3,3,1318,0,1,0
11,0,16,3,3,364,0,1,0
11,0,16,3,3,592,0,1,0
11,0,16,3,3,463,0,1,0
11,0,17,1,1,774,0,0,1
11,0,17,1,1,1188,1,1,1
11,0,17,1,1,93,1,1,1
11,0,17,1,1,30,0,0,1
11,0,17,1,1,135,1,1,1
11,0,17,1,1,205,0,0,1
11,0,17,1,1,407,1,1,1
11,0,17,1,1,354,1,1,1
11,0,17,1,1,88,1,1,1
11,0,17,1,1,462,1,1,1
11,0,17,1,1,66,0,0,1
11,0,17,1,1,425,1,1,1
11,0,17,1,1,133,0,0,1
11,0,17,1,1,243,1,1,1
11,0,17,1,1,905,1,1,1
11,0,17,1,1,157,1,1,1
11,0,17,1,1,97,1,1,1
11,0,17,1,1,124,1,1,1
