Subject,Is_Calming_Music,Trial_Number,Difficulty,Letter_Ascii,Response_Time,Correct_Response,Actual_Response,Answered_Correctly
3,0,2,3,78,907,1,1,1
3,0,2,3,88,1012,1,1,1
3,0,2,3,87,512,0,0,1
3,0,2,3,78,1484,0,1,0
3,0,2,3,88,493,0,0,1
3,0,3,1,69,163,1,1,1
3,0,3,1,65,214,1,1,1
3,0,3,1,65,937,0,1,0
3,0,3,1,86,691,0,1,0
3,0,3,1,88,605,0,1,0
3,0,3,1,88,276,0,0,1
3,0,3,1,83,346,1,1,1
3,0,3,1,71,561,1,1,1
3,0,3,1,80,335,1,1,1
3,0,3,1,89,363,1,1,1
3,0,3,1,88,461,1,1,1
3,0,3,1,80,382,1,1,1
3,0,3,1,85,779,1,1,1
3,0,3,1,86,357,1,1,1
3,0,3,1,65,548,0,0,1
3,0,3,1,71,393,1,1,1
3,0,3,1,76,1156,1,1,1
3,0,3,1,87,632,1,1,1
3,0,3,1,66,284,1,1,1
3,0,3,1,73,172,1,1,1
3,0,4,3,87,543,1,1,1
3,0,4,3,79,1394,0,0,1
3,0,4,3,77,438,1,1,1
3,0,4,3,76,491,1,1,1
3,0,4,3,76,602,1,1,1
3,0,4,3,82,838,1,1,1
3,0,4,3,69,616,1,1,1
3,0,4,3,76,350,0,0,1
3,0,4,3,78,205,1,1,1
3,0,4,3,74,339,1,1,1
3,0,4,3,77,662,1,1,1
3,0,4,3,89,644,1,1,1
3,0,4,3,85,591,1,1,1
3,0,4,3,83,654,1,1,1
3,0,4,3,89,420,0,0,1
3,0,4,3,77,629,1,1,1
3,0,4,3,83,1262,0,1,0
3,0,4,3,89,441,0,0,1
3,0,4,3,78,235,1,1,1
3,0,5,1,65,164,0,0,1
3,0,5,1,68,62,1,1,1
3,0,5,1,77,633,1,1,1
3,0,5,1,88,277,1,1,1
3,0,5,1,72,168,1,1,1
3,0,5,1,85,201,1,1,1
3,0,5,1,71,84,1,1,1
3,0,5,1,71,519,0,0,1
3,0,5,1,71,231,0,0,1
3,0,5,1,67,46,1,1,1
3,0,5,1,87,160,1,1,1
3,0,5,1,89,401,1,1,1
3,0,5,1,89,408,0,0,1
3,0,5,1,78,485,1,1,1
3,0,5,1,78,451,0,1,0
3,0,5,1,88,847,1,1,1
3,0,5,1,77,488,1,1,1
3,0,5,1,88,695,1,1,1
3,0,5,1,65,840,1,0,0
3,0,5,1,68,600,1,1,1
3,0,6,3,68,689,1,1,1
3,0,6,3,90,914,1,1,1
3,0,6,3,74,610,1,1,1
3,0,6,3,71,625,1,1,1
3,0,6,3,90,344,0,0,1
3,0,6,3,74,588,0,0,1
3,0,6,3,81,348,1,1,1
3,0,6,3,66,551,1,1,1
3,0,6,3,90,385,1,0,0
3,0,6,3,81,760,0,1,0
3,0,6,3,66,318,0,0,1
3,0,6,3,66,505,1,1,1
3,0,6,3,69,624,1,1,1
3,0,6,3,71,514,1,1,1
3,0,6,3,66,276,0,0,1
3,0,6,3,88,138,1,1,1
3,0,6,3,85,750,1,1,1
3,0,6,3,74,335,1,1,1
3,0,6,3,86,449,1,1,1
3,0,7,1,87,325,1,1,1
3,0,7,1,88,190,1,1,1
3,0,7,1,77,468,1,1,1
3,0,7,1,70,406,1,1,1
3,0,7,1,83,76,1,1,1
3,0,7,1,69,205,1,1,1
3,0,7,1,69,522,0,1,0
3,0,7,1,85,252,1,1,1
3,0,7,1,89,251,1,1,1
3,0,7,1,89,261,0,0,1
3,0,7,1,89,278,0,0,1
3,0,7,1,86,95,1,1,1
3,0,7,1,65,104,1,1,1
3,0,7,1,65,144,0,0,1
3,0,7,1,71,399,1,1,1
3,0,7,1,83,162,1,1,1
3,0,7,1,70,108,1,1,1
3,0,7,1,73,34,1,1,1
3,0,7,1,66,106,1,1,1
3,0,7,1,66,164,0,0,1
3,0,7,1,84,169,1,1,1
3,0,8,3,77,42,1,1,1
3,0,8,3,90,583,1,1,1
3,0,8,3,67,416,1,1,1
3,0,8,3,77,163,1,0,0
3,0,8,3,79,376,1,1,1
3,0,8,3,80,493,1,1,1
3,0,8,3,77,184,0,0,1
3,0,8,3,79,342,0,0,1
3,0,8,3,79,323,1,1,1
3,0,8,3,66,562,1,1,1
3,0,8,3,72,447,1,1,1
3,0,8,3,90,357,0,1,0
3,0,8,3,81,283,1,1,1
3,0,8,3,89,332,1,1,1
3,0,8,3,90,247,0,0,1
3,0,8,3,77,1419,1,1,1
3,0,8,3,82,448,1,1,1
3,0,8,3,80,194,1,1,1
3,0,8,3,77,275,0,0,1
3,0,10,1,74,330,0,0,1
3,0,10,1,78,476,1,1,1
3,0,10,1,83,198,1,1,1
3,0,10,1,78,405,1,1,1
3,0,10,1,78,157,0,0,1
3,0,10,1,82,145,1,1,1
3,0,10,1,82,84,0,0,1
3,0,10,1,73,263,1,1,1
3,0,10,1,86,251,1,1,1
3,0,10,1,82,656,1,1,1
3,0,10,1,80,257,1,1,1
3,0,10,1,65,287,1,1,1
3,0,10,1,67,174,1,1,1
3,0,10,1,86,269,0,1,0
3,0,10,1,86,174,0,0,1
3,0,10,1,73,10,1,1,1
3,0,10,1,76,94,1,1,1
3,0,10,1,85,365,1,1,1
3,0,10,1,68,105,1,1,1
3,0,10,1,80,119,1,1,1
3,0,10,1,89,43,1,1,1
3,0,11,3,90,325,1,1,1
3,0,11,3,74,225,1,1,1
3,0,11,3,81,398,0,0,1
3,0,11,3,66,1091,1,1,1
3,0,11,3,70,673,1,1,1
3,0,11,3,66,834,1,0,0
3,0,11,3,77,237,1,1,1
3,0,11,3,68,483,1,1,1
3,0,11,3,90,826,1,0,0
3,0,11,3,76,407,1,1,1
3,0,11,3,79,139,1,1,1
3,0,11,3,83,390,1,1,1
3,0,11,3,65,597,1,0,0
3,0,11,3,79,186,0,1,0
3,0,11,3,89,643,1,1,1
3,0,11,3,65,307,0,0,1
3,0,11,3,85,213,1,1,1
3,0,11,3,89,377,0,0,1
3,0,11,3,65,241,0,0,1
3,0,12,3,83,175,1,1,1
3,0,12,3,89,290,0,0,1
3,0,12,3,69,530,0,0,1
3,0,12,3,71,310,1,1,1
3,0,12,3,81,241,1,1,1
3,0,12,3,86,117,1,1,1
3,0,12,3,87,122,1,1,1
3,0,12,3,75,297,1,1,1
3,0,12,3,68,306,1,1,1
3,0,12,3,67,580,1,1,1
3,0,12,3,85,385,1,1,1
3,0,12,3,86,675,1,0,0
3,0,12,3,65,203,1,1,1
3,0,12,3,85,311,0,1,0
3,0,12,3,88,515,1,1,1
3,0,12,3,65,320,0,0,1
3,0,12,3,85,724,1,0,0
3,0,12,3,88,547,0,0,1
3,0,12,3,77,638,1,1,1
3,0,13,1,66,230,1,1,1
3,0,13,1,85,447,1,1,1
3,0,13,1,81,325,1,1,1
3,0,13,1,78,10,1,1,1
3,0,13,1,79,460,1,1,1
3,0,13,1,73,192,1,1,1
3,0,13,1,84,168,1,1,1
3,0,13,1,87,36,1,1,1
3,0,13,1,73,296,0,1,0
3,0,13,1,73,81,0,0,1
3,0,13,1,85,282,1,1,1
3,0,13,1,66,271,1,1,1
3,0,13,1,75,20,1,1,1
3,0,13,1,90,105,1,1,1
3,0,13,1,73,236,1,1,1
3,0,13,1,73,203,0,0,1
3,0,13,1,87,129,1,1,1
3,0,13,1,87,84,0,0,1
3,0,13,1,78,36,1,1,1
3,0,13,1,78,112,0,0,1
3,0,13,1,84,332,1,1,1
3,0,14,3,77,48,1,1,1
3,0,14,3,73,218,1,1,1
3,0,14,3,80,116,1,1,1
3,0,14,3,77,162,0,0,1
3,0,14,3,85,589,1,1,1
3,0,14,3,68,269,1,1,1
3,0,14,3,70,305,1,1,1
3,0,14,3,83,157,1,1,1
3,0,14,3,68,110,0,0,1
3,0,14,3,82,329,1,1,1
3,0,14,3,81,114,1,1,1
3,0,14,3,70,298,1,0,0
3,0,14,3,65,262,1,1,1
3,0,14,3,88,607,1,1,1
3,0,14,3,70,284,1,0,0
3,0,14,3,65,654,0,0,1
3,0,14,3,88,340,0,0,1
3,0,14,3,89,153,1,1,1
3,0,14,3,65,329,0,0,1
3,0,15,1,70,7,0,0,1
3,0,15,1,78,148,1,1,1
3,0,15,1,86,192,1,1,1
3,0,15,1,74,22,1,1,1
3,0,15,1,79,426,1,1,1
3,0,15,1,83,270,1,1,1
3,0,15,1,70,218,1,1,1
3,0,15,1,65,82,1,1,1
3,0,15,1,65,403,0,1,0
3,0,15,1,78,279,1,1,1
3,0,15,1,79,281,1,1,1
3,0,15,1,65,353,1,1,1
3,0,15,1,88,78,1,1,1
3,0,15,1,85,96,1,1,1
3,0,15,1,85,18,0,0,1
3,0,15,1,68,25,1,1,1
3,0,15,1,68,46,0,0,1
3,0,15,1,74,692,1,1,1
3,0,15,1,81,225,1,1,1
3,0,15,1,89,164,1,1,1
3,0,16,3,74,558,0,1,0
3,0,16,3,65,503,0,1,0
3,0,16,3,66,667,0,1,0
3,0,16,3,66,555,0,1,0
3,0,16,3,67,508,0,1,0
3,0,16,3,74,432,0,0,1
3,0,16,3,72,615,0,1,0
3,0,16,3,71,293,0,1,0
3,0,16,3,71,739,0,1,0
3,0,16,3,72,1436,0,1,0
3,0,16,3,74,1004,0,1,0
3,0,16,3,65,544,0,1,0
3,0,16,3,74,429,0,0,1
3,0,16,3,74,487,0,1,0
3,0,16,3,71,387,0,0,1
3,0,16,3,72,338,0,0,1
3,0,16,3,72,403,0,1,0
3,0,16,3,73,601,0,1,0
3,0,16,3,73,930,0,1,0
3,0,16,3,65,1461,0,1,0
3,0,17,1,66,359,0,0,1
3,0,17,1,85,24,1,1,1
3,0,17,1,70,133,1,1,1
3,0,17,1,70,165,0,0,1
3,0,17,1,84,91,1,1,1
3,0,17,1,84,48,0,0,1
3,0,17,1,79,124,1,1,1
3,0,17,1,82,261,1,1,1
3,0,17,1,81,204,1,1,1
3,0,17,1,88,7,1,1,1
3,0,17,1,88,690,0,0,1
3,0,17,1,82,369,1,1,1
3,0,17,1,83,275,1,1,1
3,0,17,1,83,565,0,0,1
3,0,17,1,76,612,1,1,1
3,0,17,1,81,241,1,1,1
3,0,17,1,82,262,1,1,1
3,0,17,1,66,196,1,1,1
3,0,17,1,70,332,1,1,1
3,0,17,1,89,1199,1,1,1
4,0,1,1,81,750,1,1,1
4,0,1,1,85,431,1,1,1
4,0,1,1,79,416,1,1,1
4,0,1,1,85,356,1,1,1
4,0,1,1,85,447,0,0,1
4,0,1,1,72,471,1,1,1
4,0,1,1,86,356,1,1,1
4,0,1,1,75,69,1,1,1
4,0,1,1,75,491,0,0,1
4,0,1,1,75,460,0,0,1
4,0,1,1,66,30,1,1,1
4,0,1,1,82,447,1,1,1
4,0,1,1,70,314,0,1,0
4,0,1,1,70,387,0,0,1
4,0,1,1,67,97,1,1,1
4,0,1,1,71,430,1,1,1
4,0,1,1,88,105,1,1,1
4,0,1,1,70,253,1,1,1
4,0,1,1,77,381,1,1,1
4,0,1,1,88,72,1,1,1
4,0,1,1,70,404,1,1,1
4,0,2,3,90,498,1,0,0
4,0,2,3,66,273,1,1,1
4,0,2,3,76,1225,1,1,1
4,0,2,3,75,393,1,1,1
4,0,2,3,67,167,1,1,1
4,0,2,3,76,423,1,0,0
4,0,2,3,74,444,1,1,1
4,0,2,3,71,22,1,1,1
4,0,2,3,70,277,1,1,1
4,0,2,3,74,397,0,1,0
4,0,2,3,71,199,0,0,1
4,0,2,3,72,799,1,0,0
4,0,2,3,69,264,1,1,1
4,0,2,3,87,1250,1,1,1
4,0,2,3,88,277,1,0,0
4,0,2,3,87,202,0,1,0
4,0,2,3,78,473,0,0,1
4,0,2,3,88,343,0,0,1
4,0,3,1,69,161,1,1,1
4,0,3,1,65,143,1,1,1
4,0,3,1,65,387,0,0,1
4,0,3,1,86,39,0,1,0
4,0,3,1,88,394,0,1,0
4,0,3,1,88,370,0,0,1
4,0,3,1,71,109,1,1,1
4,0,3,1,80,420,1,1,1
4,0,3,1,89,379,1,1,1
4,0,3,1,88,4,1,1,1
4,0,3,1,80,430,1,1,1
4,0,3,1,85,380,1,1,1
4,0,3,1,86,458,1,1,1
4,0,3,1,65,378,1,1,1
4,0,3,1,65,498,0,0,1
4,0,3,1,71,377,1,1,1
4,0,3,1,76,471,1,1,1
4,0,3,1,87,666,1,1,1
4,0,3,1,66,26,1,1,1
4,0,3,1,73,87,1,1,1
4,0,4,3,79,30,0,0,1
4,0,4,3,77,157,1,1,1
4,0,4,3,76,340,1,0,0
4,0,4,3,76,502,1,1,1
4,0,4,3,82,171,1,1,1
4,0,4,3,69,90,1,1,1
4,0,4,3,76,429,0,0,1
4,0,4,3,78,357,1,1,1
4,0,4,3,74,201,1,1,1
4,0,4,3,77,132,1,0,0
4,0,4,3,89,77,1,1,1
4,0,4,3,85,681,1,1,1
4,0,4,3,83,125,1,1,1
4,0,4,3,89,202,0,0,1
4,0,4,3,77,83,1,1,1
4,0,4,3,83,228,0,0,1
4,0,4,3,89,180,0,0,1
4,0,4,3,78,94,1,0,0
4,0,5,1,65,445,0,0,1
4,0,5,1,68,394,1,1,1
4,0,5,1,77,305,1,1,1
4,0,5,1,88,440,1,1,1
4,0,5,1,72,359,1,1,1
4,0,5,1,71,344,1,1,1
4,0,5,1,71,451,0,0,1
4,0,5,1,71,436,0,0,1
4,0,5,1,67,145,1,1,1
4,0,5,1,87,296,1,1,1
4,0,5,1,89,348,1,1,1
4,0,5,1,78,146,1,1,1
4,0,5,1,78,411,0,1,0
4,0,5,1,88,68,1,1,1
4,0,5,1,77,387,1,1,1
4,0,5,1,88,462,1,1,1
4,0,5,1,65,364,1,1,1
4,0,5,1,68,333,1,1,1
4,0,6,3,68,172,1,1,1
4,0,6,3,90,238,1,1,1
4,0,6,3,74,476,1,1,1
4,0,6,3,71,606,1,1,1
4,0,6,3,90,231,0,0,1
4,0,6,3,74,215,0,0,1
4,0,6,3,81,235,1,1,1
4,0,6,3,66,88,1,1,1
4,0,6,3,90,290,1,0,0
4,0,6,3,81,405,0,0,1
4,0,6,3,66,113,0,0,1
4,0,6,3,66,194,1,1,1
4,0,6,3,69,1327,1,0,0
4,0,6,3,66,46,0,0,1
4,0,6,3,88,82,1,1,1
4,0,6,3,85,101,1,1,1
4,0,6,3,74,858,1,0,0
4,0,6,3,86,304,1,1,1
4,0,7,1,87,165,1,1,1
4,0,7,1,88,438,1,1,1
4,0,7,1,83,364,1,1,1
4,0,7,1,69,462,1,1,1
4,0,7,1,69,367,0,0,1
4,0,7,1,85,240,1,1,1
4,0,7,1,89,474,0,0,1
4,0,7,1,89,23,0,0,1
4,0,7,1,86,249,1,1,1
4,0,7,1,65,454,1,1,1
4,0,7,1,71,110,1,1,1
4,0,7,1,83,5,1,1,1
4,0,7,1,70,406,1,1,1
4,0,7,1,73,487,1,1,1
4,0,7,1,66,431,0,0,1
4,0,7,1,84,256,1,1,1
4,0,8,3,77,39,1,1,1
4,0,8,3,90,418,1,1,1
4,0,8,3,67,333,1,1,1
4,0,8,3,77,508,1,0,0
4,0,8,3,79,169,1,1,1
4,0,8,3,80,626,1,1,1
4,0,8,3,77,209,0,0,1
4,0,8,3,79,138,0,0,1
4,0,8,3,79,265,1,1,1
4,0,8,3,66,121,1,1,1
4,0,8,3,72,727,1,1,1
4,0,8,3,90,479,0,1,0
4,0,8,3,81,235,1,1,1
4,0,8,3,89,909,1,1,1
4,0,8,3,90,425,0,0,1
4,0,8,3,77,497,1,1,1
4,0,8,3,82,439,1,1,1
4,0,8,3,77,238,0,1,0
4,0,10,1,74,464,0,0,1
4,0,10,1,78,60,1,1,1
4,0,10,1,83,396,1,1,1
4,0,10,1,78,449,1,1,1
4,0,10,1,78,424,0,0,1
4,0,10,1,82,405,1,1,1
4,0,10,1,82,486,0,0,1
4,0,10,1,73,384,1,1,1
4,0,10,1,86,353,1,1,1
4,0,10,1,82,64,1,1,1
4,0,10,1,65,385,1,1,1
4,0,10,1,67,395,1,1,1
4,0,10,1,86,346,0,1,0
4,0,10,1,86,483,0,0,1
4,0,10,1,85,480,1,1,1
4,0,10,1,68,28,1,1,1
4,0,10,1,80,386,1,1,1
4,0,10,1,89,427,1,1,1
4,0,11,3,90,457,1,1,1
4,0,11,3,81,350,0,0,1
4,0,11,3,66,128,1,1,1
4,0,11,3,70,110,1,1,1
4,0,11,3,66,1061,1,1,1
4,0,11,3,77,523,1,0,0
4,0,11,3,68,404,1,1,1
4,0,11,3,90,48,1,1,1
4,0,11,3,76,392,1,1,1
4,0,11,3,79,918,1,0,0
4,0,11,3,83,290,1,1,1
4,0,11,3,65,752,1,1,1
4,0,11,3,79,126,0,0,1
4,0,11,3,89,482,1,1,1
4,0,11,3,65,282,0,0,1
4,0,11,3,85,503,1,1,1
4,0,11,3,89,321,0,0,1
4,0,11,3,65,489,0,0,1
4,0,12,3,83,10,1,1,1
4,0,12,3,89,251,0,0,1
4,0,12,3,69,32,0,0,1
4,0,12,3,71,431,1,1,1
4,0,12,3,81,1144,1,1,1
4,0,12,3,86,105,1,1,1
4,0,12,3,87,259,1,1,1
4,0,12,3,75,1159,1,1,1
4,0,12,3,68,713,1,0,0
4,0,12,3,67,479,1,0,0
4,0,12,3,85,153,1,1,1
4,0,12,3,86,390,1,1,1
4,0,12,3,65,317,1,0,0
4,0,12,3,85,331,0,0,1
4,0,12,3,88,363,1,1,1
4,0,12,3,65,480,0,1,0
4,0,12,3,85,32,1,0,0
4,0,12,3,88,243,0,0,1
4,0,12,3,77,206,1,1,1
4,0,13,1,66,76,1,1,1
4,0,13,1,85,480,1,1,1
4,0,13,1,81,302,1,1,1
4,0,13,1,78,295,1,1,1
4,0,13,1,79,6,1,1,1
4,0,13,1,73,348,1,1,1
4,0,13,1,84,372,1,1,1
4,0,13,1,87,356,1,1,1
4,0,13,1,73,292,0,1,0
4,0,13,1,73,53,0,0,1
4,0,13,1,85,475,1,1,1
4,0,13,1,66,385,1,1,1
4,0,13,1,75,403,1,1,1
4,0,13,1,90,2,1,1,1
4,0,13,1,73,332,1,1,1
4,0,13,1,73,433,0,1,0
4,0,13,1,87,236,1,1,1
4,0,13,1,87,21,0,0,1
4,0,13,1,78,494,1,1,1
4,0,13,1,78,82,0,0,1
4,0,13,1,84,40,1,0,0
4,0,14,3,77,485,1,1,1
4,0,14,3,73,177,1,1,1
4,0,14,3,80,761,1,1,1
4,0,14,3,77,382,0,0,1
4,0,14,3,85,596,1,1,1
4,0,14,3,68,367,1,1,1
4,0,14,3,70,221,1,1,1
4,0,14,3,68,151,0,0,1
4,0,14,3,82,433,1,1,1
4,0,14,3,81,315,1,0,0
4,0,14,3,70,51,1,1,1
4,0,14,3,65,650,1,0,0
4,0,14,3,88,806,1,0,0
4,0,14,3,70,36,1,0,0
4,0,14,3,65,312,0,0,1
4,0,14,3,88,225,0,0,1
4,0,14,3,89,564,1,0,0
4,0,14,3,65,61,0,0,1
4,0,15,1,70,461,0,0,1
4,0,15,1,70,187,0,0,1
4,0,15,1,78,15,1,1,1
4,0,15,1,86,365,1,1,1
4,0,15,1,74,412,1,1,1
4,0,15,1,79,349,1,1,1
4,0,15,1,83,445,1,1,1
4,0,15,1,70,291,1,1,1
4,0,15,1,65,355,1,1,1
4,0,15,1,65,429,0,0,1
4,0,15,1,78,89,1,1,1
4,0,15,1,65,149,1,1,1
4,0,15,1,88,417,1,1,1
4,0,15,1,85,369,1,1,1
4,0,15,1,85,168,0,0,1
4,0,15,1,68,344,1,1,1
4,0,15,1,68,470,0,1,0
4,0,15,1,74,178,1,1,1
4,0,15,1,81,33,1,1,1
4,0,16,3,66,45,0,1,0
4,0,16,3,66,179,0,0,1
4,0,16,3,74,150,0,1,0
4,0,16,3,72,129,0,1,0
4,0,16,3,71,780,0,1,0
4,0,16,3,71,192,0,0,1
4,0,16,3,72,425,0,0,1
4,0,16,3,74,149,0,1,0
4,0,16,3,65,85,0,1,0
4,0,16,3,74,683,0,0,1
4,0,16,3,74,1090,0,1,0
4,0,16,3,71,299,0,0,1
4,0,16,3,72,422,0,0,1
4,0,16,3,72,237,0,1,0
4,0,16,3,73,330,0,1,0
4,0,16,3,73,326,0,1,0
4,0,16,3,65,310,0,1,0
4,0,17,1,66,141,0,0,1
4,0,17,1,85,209,1,1,1
4,0,17,1,70,279,1,1,1
4,0,17,1,70,408,0,0,1
4,0,17,1,84,331,1,1,1
4,0,17,1,84,455,0,0,1
4,0,17,1,79,376,1,1,1
4,0,17,1,82,316,1,1,1
4,0,17,1,81,467,1,1,1
4,0,17,1,88,321,1,1,1
4,0,17,1,88,373,0,0,1
4,0,17,1,82,11,1,1,1
4,0,17,1,83,442,1,1,1
4,0,17,1,76,120,1,1,1
4,0,17,1,81,1,1,1,1
4,0,17,1,82,153,1,1,1
4,0,17,1,66,432,1,1,1
4,0,17,1,70,356,1,1,1
4,0,17,1,69,435,1,1,1
6,0,1,1,81,257,1,1,1
6,0,1,1,85,236,1,1,1
6,0,1,1,79,353,1,1,1
6,0,1,1,85,331,1,1,1
6,0,1,1,85,314,0,0,1
6,0,1,1,72,185,1,1,1
6,0,1,1,86,243,1,1,1
6,0,1,1,75,184,1,1,1
6,0,1,1,75,329,0,0,1
6,0,1,1,75,230,0,1,0
6,0,1,1,66,366,1,1,1
6,0,1,1,82,323,1,1,1
6,0,1,1,70,274,0,1,0
6,0,1,1,70,326,0,0,1
6,0,1,1,67,231,1,1,1
6,0,1,1,71,325,1,1,1
6,0,1,1,88,289,1,1,1
6,0,1,1,70,273,1,1,1
6,0,1,1,77,295,1,1,1
6,0,1,1,88,366,1,1,1
6,0,1,1,70,296,1,1,1
6,0,2,3,90,322,1,1,1
6,0,2,3,66,396,1,1,1
6,0,2,3,76,59,1,1,1
6,0,2,3,75,81,1,1,1
6,0,2,3,67,390,1,1,1
6,0,2,3,76,300,1,1,1
6,0,2,3,74,76,1,1,1
6,0,2,3,71,331,1,1,1
6,0,2,3,70,304,1,1,1
6,0,2,3,71,271,0,0,1
6,0,2,3,72,157,1,1,1
6,0,2,3,69,345,1,1,1
6,0,2,3,87,368,1,1,1
6,0,2,3,78,425,1,1,1
6,0,2,3,88,13,1,1,1
6,0,2,3,87,14,0,0,1
6,0,2,3,78,286,0,1,0
6,0,2,3,88,319,0,1,0
6,0,3,1,65,208,1,1,1
6,0,3,1,65,352,0,0,1
6,0,3,1,86,330,0,1,0
6,0,3,1,88,241,0,1,0
6,0,3,1,88,276,0,0,1
6,0,3,1,83,338,1,1,1
6,0,3,1,71,213,1,1,1
6,0,3,1,80,290,1,1,1
6,0,3,1,89,261,1,1,1
6,0,3,1,88,301,1,1,1
6,0,3,1,80,256,1,1,1
6,0,3,1,85,269,1,1,1
6,0,3,1,86,220,1,1,1
6,0,3,1,65,323,1,1,1
6,0,3,1,65,333,0,0,1
6,0,3,1,71,206,1,1,1
6,0,3,1,76,328,1,1,1
6,0,3,1,87,344,1,1,1
6,0,3,1,66,388,1,1,1
6,0,3,1,73,256,1,1,1
6,0,4,3,87,301,1,1,1
6,0,4,3,79,342,0,0,1
6,0,4,3,77,343,1,1,1
6,0,4,3,76,300,1,1,1
6,0,4,3,76,400,1,0,0
6,0,4,3,82,466,1,1,1
6,0,4,3,69,111,1,1,1
6,0,4,3,76,97,0,0,1
6,0,4,3,85,354,1,1,1
6,0,4,3,83,441,1,1,1
6,0,4,3,89,327,0,0,1
6,0,4,3,77,259,1,1,1
6,0,4,3,83,438,0,0,1
6,0,4,3,78,367,1,1,1
6,0,5,1,65,472,1,1,1
6,0,5,1,65,322,0,1,0
6,0,5,1,68,359,1,1,1
6,0,5,1,77,403,1,1,1
6,0,5,1,88,280,1,1,1
6,0,5,1,72,311,1,1,1
6,0,5,1,85,280,1,1,1
6,0,5,1,71,325,1,1,1
6,0,5,1,71,411,0,0,1
6,0,5,1,71,347,0,0,1
6,0,5,1,67,353,1,1,1
6,0,5,1,87,290,1,1,1
6,0,5,1,89,271,1,1,1
6,0,5,1,89,256,0,1,0
6,0,5,1,78,306,1,1,1
6,0,5,1,78,63,0,0,1
6,0,5,1,88,358,1,1,1
6,0,5,1,77,250,1,1,1
6,0,5,1,88,21,1,1,1
6,0,5,1,65,264,1,1,1
6,0,5,1,68,265,1,1,1
6,0,5,1,84,227,1,1,1
6,0,6,3,68,1032,1,1,1
6,0,6,3,90,122,1,1,1
6,0,6,3,74,183,1,1,1
6,0,6,3,71,170,1,1,1
6,0,6,3,90,350,0,1,0
6,0,6,3,66,368,1,1,1
6,0,6,3,90,368,1,1,1
6,0,6,3,81,419,0,0,1
6,0,6,3,66,430,1,1,1
6,0,6,3,69,499,1,1,1
6,0,6,3,71,185,1,1,1
6,0,6,3,66,361,0,0,1
6,0,6,3,88,217,1,1,1
6,0,6,3,85,455,1,1,1
6,0,6,3,74,941,1,1,1
6,0,6,3,86,476,1,1,1
6,0,7,1,87,311,1,1,1
6,0,7,1,88,350,1,1,1
6,0,7,1,77,240,1,1,1
6,0,7,1,70,199,1,1,1
6,0,7,1,83,218,1,1,1
6,0,7,1,69,203,1,1,1
6,0,7,1,69,168,0,1,0
6,0,7,1,85,224,1,1,1
6,0,7,1,89,380,1,1,1
6,0,7,1,89,300,0,0,1
6,0,7,1,89,257,0,1,0
6,0,7,1,86,403,1,1,1
6,0,7,1,65,211,1,1,1
6,0,7,1,65,414,0,0,1
6,0,7,1,71,304,1,1,1
6,0,7,1,83,242,1,1,1
6,0,7,1,70,211,1,1,1
6,0,7,1,73,386,1,1,1
6,0,7,1,66,179,1,1,1
6,0,7,1,66,136,0,1,0
6,0,7,1,84,420,1,1,1
6,0,8,3,77,308,1,1,1
6,0,8,3,90,303,1,1,1
6,0,8,3,67,348,1,1,1
6,0,8,3,77,357,1,0,0
6,0,8,3,79,368,1,1,1
6,0,8,3,80,309,1,1,1
6,0,8,3,77,344,0,0,1
6,0,8,3,79,243,0,1,0
6,0,8,3,79,325,1,1,1
6,0,8,3,66,12,1,1,1
6,0,8,3,72,467,1,1,1
6,0,8,3,90,389,0,1,0
6,0,8,3,81,457,1,1,1
6,0,8,3,89,351,1,1,1
6,0,8,3,90,435,0,0,1
6,0,8,3,77,344,1,1,1
6,0,8,3,80,116,1,1,1
6,0,8,3,77,428,0,0,1
6,0,10,1,74,281,0,1,0
6,0,10,1,78,432,1,1,1
6,0,10,1,83,287,1,1,1
6,0,10,1,78,258,1,1,1
6,0,10,1,78,390,0,0,1
6,0,10,1,82,251,1,1,1
6,0,10,1,82,228,0,1,0
6,0,10,1,73,335,1,1,1
6,0,10,1,86,283,1,1,1
6,0,10,1,82,56,1,1,1
6,0,10,1,80,317,1,1,1
6,0,10,1,65,252,1,1,1
6,0,10,1,67,226,1,1,1
6,0,10,1,86,90,0,1,0
6,0,10,1,86,351,0,0,1
6,0,10,1,73,227,1,1,1
6,0,10,1,76,297,1,1,1
6,0,10,1,85,252,1,1,1
6,0,10,1,68,326,1,1,1
6,0,10,1,80,202,1,1,1
6,0,10,1,89,202,1,1,1
6,0,11,3,90,335,1,1,1
6,0,11,3,74,282,1,1,1
6,0,11,3,81,360,0,0,1
6,0,11,3,66,341,1,1,1
6,0,11,3,70,355,1,1,1
6,0,11,3,66,311,1,1,1
6,0,11,3,77,344,1,1,1
6,0,11,3,68,338,1,1,1
6,0,11,3,90,360,1,1,1
6,0,11,3,76,367,1,1,1
6,0,11,3,79,340,1,1,1
6,0,11,3,83,421,1,1,1
6,0,11,3,65,312,1,1,1
6,0,11,3,89,437,1,1,1
6,0,11,3,65,9,0,0,1
6,0,11,3,85,405,1,1,1
6,0,11,3,89,117,0,0,1
6,0,12,3,83,334,1,1,1
6,0,12,3,69,469,0,0,1
6,0,12,3,71,312,1,1,1
6,0,12,3,81,300,1,1,1
6,0,12,3,86,303,1,1,1
6,0,12,3,87,384,1,1,1
6,0,12,3,75,34,1,1,1
